eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,1,1,0.65,0.8,0,0,933,0.001795608628182382
0.05,1,1,0.65,0.8,0,0,233,0.00180762635129456
0.1,1,1,0.65,0.8,0,0,121,0.001801795235912691
0.3,1,1,0.65,0.8,0,0,38,0.001873554292314933
0.01,3,1,0.65,0.8,0,0,901,0.001775951895632144
0.05,3,1,0.65,0.8,0,0,189,0.001804076518354625
0.1,3,1,0.65,0.8,0,0,105,0.001810175490054978
0.3,3,1,0.65,0.8,0,0,32,0.0019063161210750121
0.01,5,1,0.65,0.8,0,0,902,0.001766984915756989
0.05,5,1,0.65,0.8,0,0,197,0.0018065291830710929
0.1,5,1,0.65,0.8,0,0,85,0.001817507493086718
0.3,5,1,0.65,0.8,0,0,28,0.002006661040085938
0.01,7,1,0.65,0.8,0,0,954,0.001788999411296734
0.05,7,1,0.65,0.8,0,0,209,0.001819642073950369
0.1,7,1,0.65,0.8,0,0,92,0.001819684279393604
0.3,7,1,0.65,0.8,0,0,32,0.002044857152183248
0.01,1,3,0.65,0.8,0,0,988,0.001792140169545893
0.05,1,3,0.65,0.8,0,0,226,0.001799095454904609
0.1,1,3,0.65,0.8,0,0,123,0.0018014198768506891
0.3,1,3,0.65,0.8,0,0,68,0.001842425830639543
0.01,3,3,0.65,0.8,0,0,906,0.001757950279352818
0.05,3,3,0.65,0.8,0,0,191,0.001771267055232949
0.1,3,3,0.65,0.8,0,0,98,0.001782341713122306
0.3,3,3,0.65,0.8,0,0,29,0.001853968059576685
0.01,5,3,0.65,0.8,0,0,892,0.001772776095314354
0.05,5,3,0.65,0.8,0,0,177,0.001797951722242609
0.1,5,3,0.65,0.8,0,0,89,0.001816602653495425
0.3,5,3,0.65,0.8,0,0,30,0.001937337779171069
0.01,7,3,0.65,0.8,0,0,869,0.001786190947447656
0.05,7,3,0.65,0.8,0,0,195,0.001797548100043995
0.1,7,3,0.65,0.8,0,0,82,0.001850702484254977
0.3,7,3,0.65,0.8,0,0,24,0.001927120376588669
0.01,1,5,0.65,0.8,0,0,917,0.001805423668104567
0.05,1,5,0.65,0.8,0,0,186,0.001823294775747575
0.1,1,5,0.65,0.8,0,0,123,0.0018171674020260918
0.3,1,5,0.65,0.8,0,0,67,0.001878056903852847
0.01,3,5,0.65,0.8,0,0,892,0.001761208215479826
0.05,3,5,0.65,0.8,0,0,191,0.001782324739446845
0.1,3,5,0.65,0.8,0,0,88,0.001790337582048991
0.3,3,5,0.65,0.8,0,0,24,0.001888386004852451
0.01,5,5,0.65,0.8,0,0,872,0.001777418634255652
0.05,5,5,0.65,0.8,0,0,175,0.001785556219910112
0.1,5,5,0.65,0.8,0,0,88,0.001820972671615082
0.3,5,5,0.65,0.8,0,0,25,0.001942366743734303
0.01,7,5,0.65,0.8,0,0,868,0.001785487516710079
0.05,7,5,0.65,0.8,0,0,177,0.001791761187879569
0.1,7,5,0.65,0.8,0,0,104,0.001842418060483345
0.3,7,5,0.65,0.8,0,0,25,0.001929602527330708
0.01,1,7,0.65,0.8,0,0,917,0.001822343716779478
0.05,1,7,0.65,0.8,0,0,213,0.001833979016149021
0.1,1,7,0.65,0.8,0,0,91,0.0018288587014901499
0.3,1,7,0.65,0.8,0,0,51,0.001891132695014453
0.01,3,7,0.65,0.8,0,0,892,0.001760754203198148
0.05,3,7,0.65,0.8,0,0,184,0.001777760328652079
0.1,3,7,0.65,0.8,0,0,98,0.001785684021672016
0.3,3,7,0.65,0.8,0,0,40,0.00179721165844265
0.01,5,7,0.65,0.8,0,0,839,0.001779790095149595
0.05,5,7,0.65,0.8,0,0,174,0.0018053847432868211
0.1,5,7,0.65,0.8,0,0,82,0.00181910225035659
0.3,5,7,0.65,0.8,0,0,25,0.001869471900364315
0.01,7,7,0.65,0.8,0,0,852,0.001787867021640315
0.05,7,7,0.65,0.8,0,0,175,0.001805844236799428
0.1,7,7,0.65,0.8,0,0,80,0.001837068366227526
0.3,7,7,0.65,0.8,0,0,30,0.0019286279069636331
0.01,1,1,0.8,0.8,0,0,901,0.001803812378570093
0.05,1,1,0.8,0.8,0,0,241,0.001793099666553868
0.1,1,1,0.8,0.8,0,0,148,0.001804345660098399
0.3,1,1,0.8,0.8,0,0,70,0.001840148774538051
0.01,3,1,0.8,0.8,0,0,935,0.001779555572122632
0.05,3,1,0.8,0.8,0,0,226,0.001790743654345212
0.1,3,1,0.8,0.8,0,0,93,0.001816550695438919
0.3,3,1,0.8,0.8,0,0,27,0.001883514725443757
0.01,5,1,0.8,0.8,0,0,944,0.001776755182091776
0.05,5,1,0.8,0.8,0,0,187,0.001806935125334204
0.1,5,1,0.8,0.8,0,0,94,0.001826113331281881
0.3,5,1,0.8,0.8,0,0,25,0.001973457010517218
0.01,7,1,0.8,0.8,0,0,1220,0.001801012546251528
0.05,7,1,0.8,0.8,0,0,259,0.001817478943776518
0.1,7,1,0.8,0.8,0,0,111,0.001818592346806545
0.3,7,1,0.8,0.8,0,0,29,0.001999224894578998
0.01,1,3,0.8,0.8,0,0,955,0.001794325414791891
0.05,1,3,0.8,0.8,0,0,230,0.001788910399327058
0.1,1,3,0.8,0.8,0,0,92,0.001808382527182176
0.3,1,3,0.8,0.8,0,0,50,0.001843849890656803
0.01,3,3,0.8,0.8,0,0,914,0.001755769516945308
0.05,3,3,0.8,0.8,0,0,198,0.001752267005037992
0.1,3,3,0.8,0.8,0,0,106,0.001768217322902489
0.3,3,3,0.8,0.8,0,0,32,0.001837325417533777
0.01,5,3,0.8,0.8,0,0,913,0.001769130666045091
0.05,5,3,0.8,0.8,0,0,185,0.001776428527201525
0.1,5,3,0.8,0.8,0,0,89,0.00178444119415812
0.3,5,3,0.8,0.8,0,0,27,0.001867928619789611
0.01,7,3,0.8,0.8,0,0,878,0.001786095930261508
0.05,7,3,0.8,0.8,0,0,206,0.001793577094450514
0.1,7,3,0.8,0.8,0,0,90,0.001818433210419324
0.3,7,3,0.8,0.8,0,0,23,0.0019325508087080039
0.01,1,5,0.8,0.8,0,0,949,0.001799902907234079
0.05,1,5,0.8,0.8,0,0,230,0.001797054173989933
0.1,1,5,0.8,0.8,0,0,113,0.001808060008937727
0.3,1,5,0.8,0.8,0,0,69,0.001832299036253251
0.01,3,5,0.8,0.8,0,0,979,0.00176195559603237
0.05,3,5,0.8,0.8,0,0,182,0.001756035540146961
0.1,3,5,0.8,0.8,0,0,85,0.001790758038282055
0.3,3,5,0.8,0.8,0,0,26,0.001831588810165329
0.01,5,5,0.8,0.8,0,0,901,0.001783084345489965
0.05,5,5,0.8,0.8,0,0,182,0.001774059599883846
