eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,5,3,0.8,0.8,0,0,472,0.07789506739268341
0.05,5,3,0.8,0.8,0,0,108,0.07783844894209926
0.1,5,3,0.8,0.8,0,0,55,0.08017931586307767
0.3,5,3,0.8,0.8,0,0,20,0.08442827222918801
0.01,7,3,0.8,0.8,0,0,471,0.07839050047904328
0.05,7,3,0.8,0.8,0,0,103,0.0793312246579734
0.1,7,3,0.8,0.8,0,0,47,0.08189630352275072
0.3,7,3,0.8,0.8,0,0,15,0.08797488524026198
0.01,1,5,0.8,0.8,0,0,522,0.08022404124823479
0.05,1,5,0.8,0.8,0,0,169,0.07976901400304734
0.1,1,5,0.8,0.8,0,0,61,0.08013804569364626
0.3,1,5,0.8,0.8,0,0,27,0.08070888964351935
0.01,3,5,0.8,0.8,0,0,436,0.07786414207178209
0.05,3,5,0.8,0.8,0,0,110,0.0780305557233761
0.1,3,5,0.8,0.8,0,0,62,0.07840102346661794
0.3,3,5,0.8,0.8,0,0,13,0.08016484049870466
0.01,5,5,0.8,0.8,0,0,508,0.07702727907930955
0.05,5,5,0.8,0.8,0,0,120,0.0779573256588543
0.1,5,5,0.8,0.8,0,0,58,0.07849150312395552
0.3,5,5,0.8,0.8,0,0,11,0.08120295203100199
0.01,7,5,0.8,0.8,0,0,473,0.07725441068819063
0.05,7,5,0.8,0.8,0,0,86,0.0777176138275692
0.1,7,5,0.8,0.8,0,0,90,0.07798100697036037
0.3,7,5,0.8,0.8,0,0,11,0.08386840859712869
0.01,1,7,0.8,0.8,0,0,515,0.0801602863710213
0.05,1,7,0.8,0.8,0,0,121,0.08008844868858203
0.1,1,7,0.8,0.8,0,0,59,0.08016941897325931
0.3,1,7,0.8,0.8,0,0,19,0.08042187605622245
0.01,3,7,0.8,0.8,0,0,434,0.07738613089688569
0.05,3,7,0.8,0.8,0,0,101,0.07752578225961036
0.1,3,7,0.8,0.8,0,0,63,0.07802473505018782
0.3,3,7,0.8,0.8,0,0,18,0.07961421913041997
0.01,5,7,0.8,0.8,0,0,433,0.07698644805231088
0.05,5,7,0.8,0.8,0,0,97,0.0770991029926522
0.1,5,7,0.8,0.8,0,0,63,0.07881822238858485
0.3,5,7,0.8,0.8,0,0,13,0.08098202059845246
0.01,7,7,0.8,0.8,0,0,431,0.07685086465242331
0.05,7,7,0.8,0.8,0,0,101,0.07749685805437846
0.1,7,7,0.8,0.8,0,0,56,0.07931883422160724
0.3,7,7,0.8,0.8,0,0,19,0.08257277802652757
0.01,1,1,1,0.8,0,0,772,0.08023043760426112
0.05,1,1,1,0.8,0,0,145,0.08017682881481335
0.1,1,1,1,0.8,0,0,81,0.0801320626376598
0.3,1,1,1,0.8,0,0,29,0.080174736181577555
0.01,3,1,1,0.8,0,0,497,0.07912725778212959
0.05,3,1,1,0.8,0,0,101,0.08019114522326003
0.1,3,1,1,0.8,0,0,61,0.08028143146794305
0.3,3,1,1,0.8,0,0,27,0.0835483472753642
0.01,5,1,1,0.8,0,0,486,0.08099772907129747
0.05,5,1,1,0.8,0,0,107,0.08017452036222156
0.1,5,1,1,0.8,0,0,48,0.08231219175483499
0.3,5,1,1,0.8,0,0,15,0.08664609876469098
0.01,7,1,1,0.8,0,0,550,0.08155559722475916
0.05,7,1,1,0.8,0,0,115,0.0832630044392331
0.1,7,1,1,0.8,0,0,62,0.0835897439716064
0.3,7,1,1,0.8,0,0,20,0.0882959919587791
0.01,1,3,1,0.8,0,0,902,0.07975995124150083
0.05,1,3,1,0.8,0,0,173,0.07972487124856345
0.1,1,3,1,0.8,0,0,126,0.07960799779110914
0.3,1,3,1,0.8,0,0,30,0.07956614095096717
0.01,3,3,1,0.8,0,0,635,0.07641764798403097
0.05,3,3,1,0.8,0,0,125,0.077100052791362
0.1,3,3,1,0.8,0,0,53,0.07764433421271201
0.3,3,3,1,0.8,0,0,21,0.07788677120475569
0.01,5,3,1,0.8,0,0,513,0.07740927778990593
0.05,5,3,1,0.8,0,0,119,0.07798054067997884
0.1,5,3,1,0.8,0,0,45,0.07854333501365944
0.3,5,3,1,0.8,0,0,12,0.08292096255737745
0.01,7,3,1,0.8,0,0,505,0.07858851380637534
0.05,7,3,1,0.8,0,0,110,0.07878033755467591
0.1,7,3,1,0.8,0,0,78,0.07940310130536433
0.3,7,3,1,0.8,0,0,15,0.08235781254000867
0.01,1,5,1,0.8,0,0,818,0.07980527684579952
0.05,1,5,1,0.8,0,0,255,0.07958809248922373
0.1,1,5,1,0.8,0,0,114,0.07958231796298193
0.3,1,5,1,0.8,0,0,41,0.079528784909526
0.01,3,5,1,0.8,0,0,517,0.0759038315033553
0.05,3,5,1,0.8,0,0,136,0.07547722068588222
0.1,3,5,1,0.8,0,0,76,0.07621791826014786
0.3,3,5,1,0.8,0,0,15,0.07877298626175033
0.01,5,5,1,0.8,0,0,512,0.07660712110577372
0.05,5,5,1,0.8,0,0,102,0.07686232803509263
0.1,5,5,1,0.8,0,0,49,0.07711779656460013
0.3,5,5,1,0.8,0,0,16,0.07946187108110415
0.01,7,5,1,0.8,0,0,478,0.07762377882659867
0.05,7,5,1,0.8,0,0,92,0.07735736513286719
0.1,7,5,1,0.8,0,0,47,0.07784349819668451
0.3,7,5,1,0.8,0,0,17,0.08069534120397391
0.01,1,7,1,0.8,0,0,788,0.07981191894384071
0.05,1,7,1,0.8,0,0,141,0.07979536418010845
0.1,1,7,1,0.8,0,0,85,0.07972223996343158
0.3,1,7,1,0.8,0,0,34,0.07980852774183315
0.01,3,7,1,0.8,0,0,511,0.07598952352100485
0.05,3,7,1,0.8,0,0,128,0.07611842890231584
0.1,3,7,1,0.8,0,0,78,0.07625554785050122
0.3,3,7,1,0.8,0,0,13,0.07861901888410681
0.01,5,7,1,0.8,0,0,483,0.07658331707122079
0.05,5,7,1,0.8,0,0,96,0.07683810345821263
0.1,5,7,1,0.8,0,0,67,0.07660193361624097
0.3,5,7,1,0.8,0,0,14,0.07935304498526562
0.01,7,7,1,0.8,0,0,464,0.0765337431202814
0.05,7,7,1,0.8,0,0,93,0.07707819926968246
0.1,7,7,1,0.8,0,0,46,0.07696968626006387
0.3,7,7,1,0.8,0,0,13,0.08332494722045425
0.01,1,1,0.65,0.9,0,0,473,0.08107768904219084
0.05,1,1,0.65,0.9,0,0,114,0.08093392652064467
0.1,1,1,0.65,0.9,0,0,54,0.08119187364675201
0.3,1,1,0.65,0.9,0,0,20,0.08172115962767151
0.01,3,1,0.65,0.9,0,0,415,0.08020582533182194
0.05,3,1,0.65,0.9,0,0,91,0.08076236585014625
0.1,3,1,0.65,0.9,0,0,54,0.07976190379996918
0.3,3,1,0.65,0.9,0,0,15,0.08363256236208094
0.01,5,1,0.65,0.9,0,0,457,0.07977260394617376
0.05,5,1,0.65,0.9,0,0,90,0.0806455776223856
0.1,5,1,0.65,0.9,0,0,40,0.08243531958933917
0.3,5,1,0.65,0.9,0,0,17,0.08631600754872935
0.01,7,1,0.65,0.9,0,0,491,0.07987861897109855
0.05,7,1,0.65,0.9,0,0,99,0.08076806387481102
0.1,7,1,0.65,0.9,0,0,64,0.082305005506826
0.3,7,1,0.65,0.9,0,0,17,0.08710907111382436
0.01,1,3,0.65,0.9,0,0,456,0.08049921215309637
0.05,1,3,0.65,0.9,0,0,118,0.08006607210733496
0.1,1,3,0.65,0.9,0,0,54,0.08033926437971084
0.3,1,3,0.65,0.9,0,0,25,0.08050835314175493
0.01,3,3,0.65,0.9,0,0,503,0.07814082019720933
0.05,3,3,0.65,0.9,0,0,93,0.07860195124292306
0.1,3,3,0.65,0.9,0,0,54,0.0785420842960569
0.3,3,3,0.65,0.9,0,0,12,0.08279809183190719
0.01,5,3,0.65,0.9,0,0,491,0.0777887249118284
0.05,5,3,0.65,0.9,0,0,101,0.07889166555810817
0.1,5,3,0.65,0.9,0,0,69,0.08045501400433162
0.3,5,3,0.65,0.9,0,0,12,0.0828986787648547
0.01,7,3,0.65,0.9,0,0,503,0.07820350333518801
0.05,7,3,0.65,0.9,0,0,118,0.07842791119548255
0.1,7,3,0.65,0.9,0,0,52,0.08097474124812906
0.3,7,3,0.65,0.9,0,0,12,0.08682207615056259
0.01,1,5,0.65,0.9,0,0,456,0.0804373576427697
0.05,1,5,0.65,0.9,0,0,118,0.08011068279540776
0.1,1,5,0.65,0.9,0,0,73,0.08025520580193424
0.3,1,5,0.65,0.9,0,0,25,0.08044552307660972
0.01,3,5,0.65,0.9,0,0,527,0.07779703572959656
0.05,3,5,0.65,0.9,0,0,134,0.07770008073061793
0.1,3,5,0.65,0.9,0,0,70,0.077816623377403
0.3,3,5,0.65,0.9,0,0,13,0.08052477700169015
0.01,5,5,0.65,0.9,0,0,437,0.0774015855419994
0.05,5,5,0.65,0.9,0,0,117,0.07666997514234186
0.1,5,5,0.65,0.9,0,0,53,0.07749017682515882
0.3,5,5,0.65,0.9,0,0,10,0.08016005420355855
0.01,7,5,0.65,0.9,0,0,492,0.0775808588499139
0.05,7,5,0.65,0.9,0,0,103,0.07660856893204929
0.1,7,5,0.65,0.9,0,0,57,0.07805808262079919
0.3,7,5,0.65,0.9,0,0,10,0.0850569512640288
0.01,1,7,0.65,0.9,0,0,518,0.0801122122531536
0.05,1,7,0.65,0.9,0,0,106,0.08000693147004556
0.1,1,7,0.65,0.9,0,0,54,0.08029174299572014
0.3,1,7,0.65,0.9,0,0,15,0.08033312429969887
0.01,3,7,0.65,0.9,0,0,518,0.07736950383891222
0.05,3,7,0.65,0.9,0,0,145,0.07709205222205527
0.1,3,7,0.65,0.9,0,0,53,0.07775806003908485
0.3,3,7,0.65,0.9,0,0,19,0.08073214575433087
0.01,5,7,0.65,0.9,0,0,461,0.07681419765773256
0.05,5,7,0.65,0.9,0,0,90,0.07736633469596586
0.1,5,7,0.65,0.9,0,0,54,0.07760400494388779
0.3,5,7,0.65,0.9,0,0,17,0.0805266260746009
0.01,7,7,0.65,0.9,0,0,519,0.07643865760959902
0.05,7,7,0.65,0.9,0,0,125,0.07653785609344443
