eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,5,3,0.8,0.8,0,0,477,0.07985064923903001
0.05,5,3,0.8,0.8,0,0,88,0.08119608319767192
0.1,5,3,0.8,0.8,0,0,63,0.08151389273381232
0.3,5,3,0.8,0.8,0,0,13,0.08603534882750107
0.01,7,3,0.8,0.8,0,0,527,0.0801526322452778
0.05,7,3,0.8,0.8,0,0,105,0.08098428791717646
0.1,7,3,0.8,0.8,0,0,64,0.08305562420425301
0.3,7,3,0.8,0.8,0,0,13,0.088164068190012
0.01,1,5,0.8,0.8,0,0,559,0.07956050658865567
0.05,1,5,0.8,0.8,0,0,160,0.07919316526709386
0.1,1,5,0.8,0.8,0,0,62,0.07967439705988236
0.3,1,5,0.8,0.8,0,0,25,0.0796296909014018
0.01,3,5,0.8,0.8,0,0,476,0.0794463865777241
0.05,3,5,0.8,0.8,0,0,103,0.07920254013532631
0.1,3,5,0.8,0.8,0,0,59,0.07977176975457295
0.3,3,5,0.8,0.8,0,0,13,0.08202135355637384
0.01,5,5,0.8,0.8,0,0,434,0.07936768528351887
0.05,5,5,0.8,0.8,0,0,103,0.07938547999864919
0.1,5,5,0.8,0.8,0,0,52,0.08072976862619888
0.3,5,5,0.8,0.8,0,0,14,0.08428344544598695
0.01,7,5,0.8,0.8,0,0,439,0.07950725221350931
0.05,7,5,0.8,0.8,0,0,92,0.08045393699333792
0.1,7,5,0.8,0.8,0,0,42,0.08166431834967383
0.3,7,5,0.8,0.8,0,0,15,0.08592644429277423
0.01,1,7,0.8,0.8,0,0,559,0.07956709210549144
0.05,1,7,0.8,0.8,0,0,168,0.07918675777033787
0.1,1,7,0.8,0.8,0,0,60,0.07964458169950038
0.3,1,7,0.8,0.8,0,0,25,0.07969761525691639
0.01,3,7,0.8,0.8,0,0,429,0.07916586884578417
0.05,3,7,0.8,0.8,0,0,93,0.07953652096237715
0.1,3,7,0.8,0.8,0,0,54,0.07888826030089484
0.3,3,7,0.8,0.8,0,0,19,0.07993779052737285
0.01,5,7,0.8,0.8,0,0,493,0.07871589341716878
0.05,5,7,0.8,0.8,0,0,103,0.07931599008548089
0.1,5,7,0.8,0.8,0,0,42,0.08031615257675224
0.3,5,7,0.8,0.8,0,0,14,0.08266857209457831
0.01,7,7,0.8,0.8,0,0,436,0.07858648084753156
0.05,7,7,0.8,0.8,0,0,91,0.07972601687642414
0.1,7,7,0.8,0.8,0,0,44,0.08004370212505837
0.3,7,7,0.8,0.8,0,0,12,0.08261346979278376
0.01,1,1,1,0.8,0,0,661,0.08014896043847103
0.05,1,1,1,0.8,0,0,136,0.08007112458013745
0.1,1,1,1,0.8,0,0,106,0.07992236468048698
0.3,1,1,1,0.8,0,0,47,0.08004845525823438
0.01,3,1,1,0.8,0,0,449,0.08176544767630323
0.05,3,1,1,0.8,0,0,100,0.08198463301806494
0.1,3,1,1,0.8,0,0,42,0.0822129681809779
0.3,3,1,1,0.8,0,0,22,0.08353405593643964
0.01,5,1,1,0.8,0,0,480,0.0834775916027041
0.05,5,1,1,0.8,0,0,97,0.0845294131711683
0.1,5,1,1,0.8,0,0,52,0.08497727999946049
0.3,5,1,1,0.8,0,0,12,0.08705573812438361
0.01,7,1,1,0.8,0,0,548,0.08431078778836751
0.05,7,1,1,0.8,0,0,115,0.08529179498590818
0.1,7,1,1,0.8,0,0,56,0.08581718230021894
0.3,7,1,1,0.8,0,0,37,0.08769472959713893
0.01,1,3,1,0.8,0,0,878,0.07938949143257461
0.05,1,3,1,0.8,0,0,190,0.07931474621166001
0.1,1,3,1,0.8,0,0,91,0.07927541372574566
0.3,1,3,1,0.8,0,0,26,0.07952149172063022
0.01,3,3,1,0.8,0,0,523,0.08054759231928099
0.05,3,3,1,0.8,0,0,96,0.08083642524337636
0.1,3,3,1,0.8,0,0,54,0.08091267867681097
0.3,3,3,1,0.8,0,0,12,0.08267763933091628
0.01,5,3,1,0.8,0,0,485,0.0817645461914753
0.05,5,3,1,0.8,0,0,111,0.08180267900087586
0.1,5,3,1,0.8,0,0,59,0.08134635323911017
0.3,5,3,1,0.8,0,0,14,0.08627480062828917
0.01,7,3,1,0.8,0,0,578,0.0821063235618122
0.05,7,3,1,0.8,0,0,145,0.08335979086211497
0.1,7,3,1,0.8,0,0,55,0.0835786432104326
0.3,7,3,1,0.8,0,0,12,0.08544512535455442
0.01,1,5,1,0.8,0,0,890,0.07929974121679875
0.05,1,5,1,0.8,0,0,192,0.07921669427037452
0.1,1,5,1,0.8,0,0,97,0.07918566887315694
0.3,1,5,1,0.8,0,0,40,0.07929440307713537
0.01,3,5,1,0.8,0,0,537,0.0795288803586011
0.05,3,5,1,0.8,0,0,118,0.07986504735482158
0.1,3,5,1,0.8,0,0,58,0.07959091860952135
0.3,3,5,1,0.8,0,0,17,0.08113097832212976
0.01,5,5,1,0.8,0,0,563,0.0802519723360549
0.05,5,5,1,0.8,0,0,97,0.08016601052582888
0.1,5,5,1,0.8,0,0,45,0.08087207214166564
0.3,5,5,1,0.8,0,0,20,0.08205090459374025
0.01,7,5,1,0.8,0,0,522,0.08043336458952371
0.05,7,5,1,0.8,0,0,96,0.08104710314024956
0.1,7,5,1,0.8,0,0,50,0.08122424438899405
0.3,7,5,1,0.8,0,0,14,0.08267624007330061
0.01,1,7,1,0.8,0,0,1027,0.07921889388759204
0.05,1,7,1,0.8,0,0,204,0.07916479808460578
0.1,1,7,1,0.8,0,0,97,0.07916027596975597
0.3,1,7,1,0.8,0,0,39,0.07924077506593635
0.01,3,7,1,0.8,0,0,563,0.07933790478190877
0.05,3,7,1,0.8,0,0,119,0.079602039418598
0.1,3,7,1,0.8,0,0,53,0.0794361356617628
0.3,3,7,1,0.8,0,0,17,0.08161369671022015
0.01,5,7,1,0.8,0,0,510,0.08007113450016509
0.05,5,7,1,0.8,0,0,123,0.08011277532776506
0.1,5,7,1,0.8,0,0,45,0.0802448265643144
0.3,5,7,1,0.8,0,0,18,0.08223988074207877
0.01,7,7,1,0.8,0,0,433,0.08106334029722509
0.05,7,7,1,0.8,0,0,96,0.08086069166701301
0.1,7,7,1,0.8,0,0,46,0.08042538804747096
0.3,7,7,1,0.8,0,0,13,0.08320892480207791
0.01,1,1,0.65,0.9,0,0,444,0.08054709178022773
0.05,1,1,0.65,0.9,0,0,115,0.08048172410486273
0.1,1,1,0.65,0.9,0,0,64,0.08105233745516635
0.3,1,1,0.65,0.9,0,0,13,0.08079252822735467
0.01,3,1,0.65,0.9,0,0,442,0.08128314236177031
0.05,3,1,0.65,0.9,0,0,87,0.08213406320494968
0.1,3,1,0.65,0.9,0,0,35,0.08387848107931566
0.3,3,1,0.65,0.9,0,0,13,0.0833695837669089
0.01,5,1,0.65,0.9,0,0,491,0.08046474291991533
0.05,5,1,0.65,0.9,0,0,89,0.08188373911358734
0.1,5,1,0.65,0.9,0,0,48,0.08446622492581765
0.3,5,1,0.65,0.9,0,0,10,0.08883906425303639
0.01,7,1,0.65,0.9,0,0,588,0.08096008492198283
0.05,7,1,0.65,0.9,0,0,105,0.08259122374579589
0.1,7,1,0.65,0.9,0,0,71,0.08359306321490849
