eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,1,3,1,0.9,0,0,2030,0.001840837604350216
0.05,1,3,1,0.9,0,0,364,0.001843854306342858
0.1,1,3,1,0.9,0,0,209,0.001841434373658345
0.3,1,3,1,0.9,0,0,116,0.0018585229689516351
0.01,3,3,1,0.9,0,0,1058,0.001803246896434151
0.05,3,3,1,0.9,0,0,213,0.0018058465878704889
0.1,3,3,1,0.9,0,0,106,0.001816146348820461
0.3,3,3,1,0.9,0,0,32,0.001880799099347174
0.01,5,3,1,0.9,0,0,1185,0.001785760946922916
0.05,5,3,1,0.9,0,0,264,0.001810643866762363
0.1,5,3,1,0.9,0,0,135,0.001829469345222075
0.3,5,3,1,0.9,0,0,36,0.001879365150359647
0.01,7,3,1,0.9,0,0,1185,0.001830641583230367
0.05,7,3,1,0.9,0,0,264,0.001832367107456041
0.1,7,3,1,0.9,0,0,135,0.001845569481506985
0.3,7,3,1,0.9,0,0,44,0.001920767833373203
0.01,1,5,1,0.9,0,0,1891,0.001849200952348556
0.05,1,5,1,0.9,0,0,442,0.001849904157191631
0.1,1,5,1,0.9,0,0,187,0.001850666205013927
0.3,1,5,1,0.9,0,0,82,0.001883391460840252
0.01,3,5,1,0.9,0,0,902,0.001806106026700077
0.05,3,5,1,0.9,0,0,186,0.001801933018005623
0.1,3,5,1,0.9,0,0,106,0.001805770861619272
0.3,3,5,1,0.9,0,0,41,0.001836399381511154
0.01,5,5,1,0.9,0,0,986,0.001799570292926135
0.05,5,5,1,0.9,0,0,205,0.001803810238283872
0.1,5,5,1,0.9,0,0,101,0.001838773240112954
0.3,5,5,1,0.9,0,0,27,0.001877719729318948
0.01,7,5,1,0.9,0,0,1011,0.001830372611238973
0.05,7,5,1,0.9,0,0,196,0.001840891519641218
0.1,7,5,1,0.9,0,0,108,0.001834728270559054
0.3,7,5,1,0.9,0,0,25,0.001932685272710245
0.01,1,7,1,0.9,0,0,1710,0.001881746609354088
0.05,1,7,1,0.9,0,0,403,0.001877308975604789
0.1,1,7,1,0.9,0,0,187,0.001884349344625654
0.3,1,7,1,0.9,0,0,69,0.001923412645324742
0.01,3,7,1,0.9,0,0,1011,0.001808580057565247
0.05,3,7,1,0.9,0,0,209,0.001799258433329792
0.1,3,7,1,0.9,0,0,90,0.00180640590303687
0.3,3,7,1,0.9,0,0,35,0.001879340142021473
0.01,5,7,1,0.9,0,0,952,0.001826534411921168
0.05,5,7,1,0.9,0,0,189,0.00182587779025126
0.1,5,7,1,0.9,0,0,89,0.001842379692301439
0.3,5,7,1,0.9,0,0,25,0.001937629090037729
0.01,7,7,1,0.9,0,0,979,0.001845477067542923
0.05,7,7,1,0.9,0,0,220,0.0018495648633950791
0.1,7,7,1,0.9,0,0,109,0.001858429345541367
0.3,7,7,1,0.9,0,0,24,0.001952584006765398
0.01,1,1,0.65,1,0,0,1061,0.0018884825931385191
0.05,1,1,0.65,1,0,0,274,0.001868416252906916
0.1,1,1,0.65,1,0,0,164,0.001857878134574657
0.3,1,1,0.65,1,0,0,60,0.00188962574949082
0.01,3,1,0.65,1,0,0,885,0.001818248638013973
0.05,3,1,0.65,1,0,0,198,0.001830684867231473
0.1,3,1,0.65,1,0,0,82,0.001839794094479292
0.3,3,1,0.65,1,0,0,26,0.001965626806993491
0.01,5,1,0.65,1,0,0,955,0.00180883707128105
0.05,5,1,0.65,1,0,0,225,0.001828653552286699
0.1,5,1,0.65,1,0,0,85,0.001887562651882876
0.3,5,1,0.65,1,0,0,24,0.00195400580071066
0.01,7,1,0.65,1,0,0,961,0.001857154249053211
0.05,7,1,0.65,1,0,0,232,0.001851545389789606
0.1,7,1,0.65,1,0,0,98,0.0019156834056858391
0.3,7,1,0.65,1,0,0,24,0.002098645500271807
0.01,1,3,0.65,1,0,0,1097,0.001884739227160825
0.05,1,3,0.65,1,0,0,201,0.001888771799964328
0.1,1,3,0.65,1,0,0,124,0.001867855287269437
0.3,1,3,0.65,1,0,0,66,0.001885855903985236
0.01,3,3,0.65,1,0,0,839,0.001805013800984298
0.05,3,3,0.65,1,0,0,179,0.001821935584037013
0.1,3,3,0.65,1,0,0,97,0.0018358936577886169
0.3,3,3,0.65,1,0,0,23,0.0019303759844394208
0.01,5,3,0.65,1,0,0,922,0.001807815154843001
0.05,5,3,0.65,1,0,0,163,0.001825933588984193
0.1,5,3,0.65,1,0,0,97,0.001823183576527117
0.3,5,3,0.65,1,0,0,23,0.001929666898122042
0.01,7,3,0.65,1,0,0,903,0.001820646090332626
0.05,7,3,0.65,1,0,0,174,0.001844481134460021
0.1,7,3,0.65,1,0,0,87,0.001857255092904242
0.3,7,3,0.65,1,0,0,24,0.002008330495403227
0.01,1,5,0.65,1,0,0,1135,0.00189516965291714
0.05,1,5,0.65,1,0,0,203,0.001892281698033086
0.1,1,5,0.65,1,0,0,151,0.001872326370484614
0.3,1,5,0.65,1,0,0,50,0.0019115721611812219
0.01,3,5,0.65,1,0,0,905,0.001816242105347978
0.05,3,5,0.65,1,0,0,172,0.00182516867678133
0.1,3,5,0.65,1,0,0,121,0.001840491941707489
0.3,3,5,0.65,1,0,0,24,0.001921274870803944
0.01,5,5,0.65,1,0,0,871,0.001822809188548104
0.05,5,5,0.65,1,0,0,187,0.0018188414552282321
0.1,5,5,0.65,1,0,0,90,0.00187427887545151
0.3,5,5,0.65,1,0,0,23,0.001932457769192336
0.01,7,5,0.65,1,0,0,873,0.001828251137234892
0.05,7,5,0.65,1,0,0,166,0.001834842436378661
0.1,7,5,0.65,1,0,0,85,0.0018508581282838479
0.3,7,5,0.65,1,0,0,23,0.001927428420517942
0.01,1,7,0.65,1,0,0,1042,0.0019217917113950019
0.05,1,7,0.65,1,0,0,213,0.001920717843580609
0.1,1,7,0.65,1,0,0,98,0.001919197521346862
0.3,1,7,0.65,1,0,0,36,0.001963311223237172
0.01,3,7,0.65,1,0,0,905,0.001826730292759818
0.05,3,7,0.65,1,0,0,174,0.0018353308592685721
0.1,3,7,0.65,1,0,0,89,0.001845371473617948
0.3,3,7,0.65,1,0,0,23,0.0019087198964641689
0.01,5,7,0.65,1,0,0,859,0.001834821884159259
0.05,5,7,0.65,1,0,0,184,0.001839553098191571
0.1,5,7,0.65,1,0,0,90,0.001847638842160919
0.3,5,7,0.65,1,0,0,24,0.001908156508827732
0.01,7,7,0.65,1,0,0,875,0.001844231887809455
0.05,7,7,0.65,1,0,0,177,0.0018554762471498
0.1,7,7,0.65,1,0,0,83,0.001885294484935942
0.3,7,7,0.65,1,0,0,26,0.001983669088607028
0.01,1,1,0.8,1,0,0,1177,0.001879432478590814
0.05,1,1,0.8,1,0,0,229,0.001890739390887217
0.1,1,1,0.8,1,0,0,118,0.001874019947588432
0.3,1,1,0.8,1,0,0,43,0.001937034949702687
0.01,3,1,0.8,1,0,0,918,0.001818656214684622
0.05,3,1,0.8,1,0,0,195,0.0018512363988046241
0.1,3,1,0.8,1,0,0,110,0.001866501839250884
0.3,3,1,0.8,1,0,0,29,0.001982414035384002
0.01,5,1,0.8,1,0,0,1015,0.001816339422415473
0.05,5,1,0.8,1,0,0,206,0.0018283319514289021
