eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,7,5,0.65,0.8,0,0,24,0.001975149509097931
0.01,1,7,0.65,0.8,0,0,1068,0.001923467910866194
0.05,1,7,0.65,0.8,0,0,264,0.00192628226272118
0.1,1,7,0.65,0.8,0,0,133,0.0019349752255663861
0.3,1,7,0.65,0.8,0,0,33,0.001940498322453995
0.01,3,7,0.65,0.8,0,0,930,0.001818728887809336
0.05,3,7,0.65,0.8,0,0,190,0.001831781727315514
0.1,3,7,0.65,0.8,0,0,86,0.001855643288750743
0.3,3,7,0.65,0.8,0,0,34,0.001910478221104798
0.01,5,7,0.65,0.8,0,0,847,0.001822647454280031
0.05,5,7,0.65,0.8,0,0,179,0.001836336151367642
0.1,5,7,0.65,0.8,0,0,88,0.001852370832306924
0.3,5,7,0.65,0.8,0,0,24,0.001916774076709492
0.01,7,7,0.65,0.8,0,0,872,0.001828373116595002
0.05,7,7,0.65,0.8,0,0,179,0.001862412141133269
0.1,7,7,0.65,0.8,0,0,83,0.001869213741892199
0.3,7,7,0.65,0.8,0,0,25,0.001981479692435228
0.01,1,1,0.8,0.8,0,0,1138,0.0018859566887705539
0.05,1,1,0.8,0.8,0,0,248,0.001869208501248117
0.1,1,1,0.8,0.8,0,0,127,0.001882192793860871
0.3,1,1,0.8,0.8,0,0,63,0.001942725456208842
0.01,3,1,0.8,0.8,0,0,910,0.001806632655076263
0.05,3,1,0.8,0.8,0,0,195,0.001842620386433765
0.1,3,1,0.8,0.8,0,0,90,0.001850566878143901
0.3,3,1,0.8,0.8,0,0,26,0.001937603437190573
0.01,5,1,0.8,0.8,0,0,936,0.001798607924988675
0.05,5,1,0.8,0.8,0,0,181,0.001804845464047234
0.1,5,1,0.8,0.8,0,0,97,0.001816664197227818
0.3,5,1,0.8,0.8,0,0,25,0.00197597551552245
0.01,7,1,0.8,0.8,0,0,1125,0.001830754552254679
0.05,7,1,0.8,0.8,0,0,341,0.00185293751810059
0.1,7,1,0.8,0.8,0,0,115,0.001878632313195119
0.3,7,1,0.8,0.8,0,0,25,0.002065046270889943
0.01,1,3,0.8,0.8,0,0,1139,0.001878890561298586
0.05,1,3,0.8,0.8,0,0,250,0.001866768261619446
0.1,1,3,0.8,0.8,0,0,140,0.001871066783957042
0.3,1,3,0.8,0.8,0,0,86,0.0019117121510577079
0.01,3,3,0.8,0.8,0,0,857,0.00180566682755658
0.05,3,3,0.8,0.8,0,0,190,0.001817468970719553
0.1,3,3,0.8,0.8,0,0,88,0.001840853075206854
0.3,3,3,0.8,0.8,0,0,30,0.001929009588242127
0.01,5,3,0.8,0.8,0,0,975,0.0017958057538127
0.05,5,3,0.8,0.8,0,0,177,0.00181211144680762
0.1,5,3,0.8,0.8,0,0,87,0.001817624037854169
0.3,5,3,0.8,0.8,0,0,23,0.001912913527663585
0.01,7,3,0.8,0.8,0,0,935,0.001812092674634771
0.05,7,3,0.8,0.8,0,0,188,0.001808902541247613
0.1,7,3,0.8,0.8,0,0,85,0.001853068966254219
0.3,7,3,0.8,0.8,0,0,25,0.00193801411662188
0.01,1,5,0.8,0.8,0,0,1018,0.001898683851524845
0.05,1,5,0.8,0.8,0,0,299,0.0018761669162471201
0.1,1,5,0.8,0.8,0,0,103,0.0019014825517452
0.3,1,5,0.8,0.8,0,0,60,0.001941654332018815
0.01,3,5,0.8,0.8,0,0,931,0.001804630028250619
0.05,3,5,0.8,0.8,0,0,185,0.001818943757291412
0.1,3,5,0.8,0.8,0,0,99,0.001821444468436467
0.3,3,5,0.8,0.8,0,0,44,0.001942708238916272
0.01,5,5,0.8,0.8,0,0,878,0.001802535703544462
0.05,5,5,0.8,0.8,0,0,175,0.0018087771467654458
0.1,5,5,0.8,0.8,0,0,86,0.001831509231468244
0.3,5,5,0.8,0.8,0,0,25,0.001924069752205211
0.01,7,5,0.8,0.8,0,0,937,0.001810093304594526
0.05,7,5,0.8,0.8,0,0,178,0.001819361708369909
0.1,7,5,0.8,0.8,0,0,93,0.001846890055551339
