eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,5,5,0.65,0.8,0,0,690,0.008756057543982858
0.05,5,5,0.65,0.8,0,0,132,0.008717541624357514
0.1,5,5,0.65,0.8,0,0,68,0.008926581717624971
0.3,5,5,0.65,0.8,0,0,21,0.00929636878976405
0.01,7,5,0.65,0.8,0,0,727,0.008781133147300354
0.05,7,5,0.65,0.8,0,0,136,0.008824049835616228
0.1,7,5,0.65,0.8,0,0,70,0.009029928846465534
0.3,7,5,0.65,0.8,0,0,18,0.009532808085536176
0.01,1,7,0.65,0.8,0,0,751,0.00872422283381676
0.05,1,7,0.65,0.8,0,0,155,0.008716601695542937
0.1,1,7,0.65,0.8,0,0,72,0.008715877896614377
0.3,1,7,0.65,0.8,0,0,20,0.008865532994506846
0.01,3,7,0.65,0.8,0,0,706,0.008681478306115329
0.05,3,7,0.65,0.8,0,0,133,0.008718756551746563
0.1,3,7,0.65,0.8,0,0,71,0.008702980482765944
0.3,3,7,0.65,0.8,0,0,18,0.008887501230510624
0.01,5,7,0.65,0.8,0,0,707,0.008718578268612921
0.05,5,7,0.65,0.8,0,0,133,0.008788623487772955
0.1,5,7,0.65,0.8,0,0,65,0.008857680607029308
0.3,5,7,0.65,0.8,0,0,17,0.009163591158737671
0.01,7,7,0.65,0.8,0,0,706,0.008746756021625262
0.05,7,7,0.65,0.8,0,0,132,0.00872097050539437
0.1,7,7,0.65,0.8,0,0,70,0.008863709241899944
0.3,7,7,0.65,0.8,0,0,19,0.009037539566926262
0.01,1,1,0.8,0.8,0,0,1018,0.008566488847087373
0.05,1,1,0.8,0.8,0,0,236,0.008540572798433184
0.1,1,1,0.8,0.8,0,0,106,0.008566511803274834
0.3,1,1,0.8,0.8,0,0,43,0.008695430626249822
0.01,3,1,0.8,0.8,0,0,705,0.008613456927242356
0.05,3,1,0.8,0.8,0,0,136,0.00861525909186952
0.1,3,1,0.8,0.8,0,0,69,0.0087094296992003
0.3,3,1,0.8,0.8,0,0,17,0.008759774448289953
0.01,5,1,0.8,0.8,0,0,679,0.00866557147026449
0.05,5,1,0.8,0.8,0,0,143,0.008696089020014017
0.1,5,1,0.8,0.8,0,0,68,0.008785649779418973
0.3,5,1,0.8,0.8,0,0,18,0.009146593890306073
0.01,7,1,0.8,0.8,0,0,783,0.008670188031141113
0.05,7,1,0.8,0.8,0,0,179,0.00875003056962273
0.1,7,1,0.8,0.8,0,0,82,0.008758796238241343
0.3,7,1,0.8,0.8,0,0,19,0.009409255053649805
0.01,1,3,0.8,0.8,0,0,651,0.0088630395570291
0.05,1,3,0.8,0.8,0,0,143,0.008840642535408363
0.1,1,3,0.8,0.8,0,0,70,0.008817901371297072
0.3,1,3,0.8,0.8,0,0,23,0.008850986059037625
0.01,3,3,0.8,0.8,0,0,737,0.00876724711493178
0.05,3,3,0.8,0.8,0,0,150,0.008815545455755072
0.1,3,3,0.8,0.8,0,0,76,0.00875537396221949
0.3,3,3,0.8,0.8,0,0,19,0.00890401945358972
0.01,5,3,0.8,0.8,0,0,654,0.00895085174854155
0.05,5,3,0.8,0.8,0,0,133,0.00893611986344942
0.1,5,3,0.8,0.8,0,0,70,0.00900190096535976
0.3,5,3,0.8,0.8,0,0,23,0.00919686568570795
0.01,7,3,0.8,0.8,0,0,645,0.009039514404413484
0.05,7,3,0.8,0.8,0,0,151,0.009111801513922622
0.1,7,3,0.8,0.8,0,0,66,0.009067792779665173
0.3,7,3,0.8,0.8,0,0,17,0.009302952471791939
0.01,1,5,0.8,0.8,0,0,777,0.00873570149483713
0.05,1,5,0.8,0.8,0,0,158,0.008737612866693308
0.1,1,5,0.8,0.8,0,0,71,0.008721688903482308
0.3,1,5,0.8,0.8,0,0,33,0.008779519881875626
0.01,3,5,0.8,0.8,0,0,679,0.008723558047532129
0.05,3,5,0.8,0.8,0,0,140,0.00877599702462946
0.1,3,5,0.8,0.8,0,0,71,0.008775465838948488
0.3,3,5,0.8,0.8,0,0,22,0.008912457828199653
0.01,5,5,0.8,0.8,0,0,678,0.008819050740014354
0.05,5,5,0.8,0.8,0,0,133,0.008921536298490487
0.1,5,5,0.8,0.8,0,0,68,0.008880928761868226
0.3,5,5,0.8,0.8,0,0,17,0.00913063727299349
0.01,7,5,0.8,0.8,0,0,679,0.008835234467728485
0.05,7,5,0.8,0.8,0,0,136,0.008934171208807292
0.1,7,5,0.8,0.8,0,0,66,0.0090624676974814
0.3,7,5,0.8,0.8,0,0,20,0.009284117079002707
0.01,1,7,0.8,0.8,0,0,791,0.008696989773492267
0.05,1,7,0.8,0.8,0,0,152,0.008687475328724154
0.1,1,7,0.8,0.8,0,0,71,0.008685048560374078
0.3,1,7,0.8,0.8,0,0,31,0.008805256482021994
0.01,3,7,0.8,0.8,0,0,707,0.008704262742182257
0.05,3,7,0.8,0.8,0,0,135,0.008723385924871162
0.1,3,7,0.8,0.8,0,0,72,0.008705577772323168
0.3,3,7,0.8,0.8,0,0,18,0.008871196146429158
0.01,5,7,0.8,0.8,0,0,685,0.008750607577745626
0.05,5,7,0.8,0.8,0,0,134,0.008783450390493896
0.1,5,7,0.8,0.8,0,0,70,0.008842845699348189
0.3,5,7,0.8,0.8,0,0,19,0.00900336564700988
0.01,7,7,0.8,0.8,0,0,702,0.008755979253114703
0.05,7,7,0.8,0.8,0,0,132,0.008840489110450444
0.1,7,7,0.8,0.8,0,0,71,0.008909301523403313
0.3,7,7,0.8,0.8,0,0,18,0.009187288596280124
0.01,1,1,1,0.8,0,0,1513,0.008536894789813128
0.05,1,1,1,0.8,0,0,326,0.008529453798003354
0.1,1,1,1,0.8,0,0,177,0.00852589539042465
0.3,1,1,1,0.8,0,0,62,0.008576810540214069
0.01,3,1,1,0.8,0,0,683,0.008598957832309276
0.05,3,1,1,0.8,0,0,135,0.008623567392302373
0.1,3,1,1,0.8,0,0,65,0.008613566717491538
0.3,3,1,1,0.8,0,0,20,0.008819109811986801
0.01,5,1,1,0.8,0,0,716,0.008806905469319969
0.05,5,1,1,0.8,0,0,137,0.008848599914781843
0.1,5,1,1,0.8,0,0,69,0.008916975112045243
0.3,5,1,1,0.8,0,0,19,0.009090481149750704
0.01,7,1,1,0.8,0,0,785,0.008775969222402468
0.05,7,1,1,0.8,0,0,159,0.0088554726624511
0.1,7,1,1,0.8,0,0,75,0.00890036713742334
0.3,7,1,1,0.8,0,0,21,0.009573529883556016
0.01,1,3,1,0.8,0,0,784,0.008817041139836697
0.05,1,3,1,0.8,0,0,170,0.008815175123684368
0.1,1,3,1,0.8,0,0,73,0.008821225990987096
0.3,1,3,1,0.8,0,0,32,0.008840144367162432
0.01,3,3,1,0.8,0,0,696,0.00877769282565539
0.05,3,3,1,0.8,0,0,134,0.008805347197736837
0.1,3,3,1,0.8,0,0,66,0.008844129546042339
0.3,3,3,1,0.8,0,0,21,0.008965458961566771
0.01,5,3,1,0.8,0,0,686,0.008925013772091539
0.05,5,3,1,0.8,0,0,149,0.009042886901449634
0.1,5,3,1,0.8,0,0,78,0.009052363073470142
0.3,5,3,1,0.8,0,0,18,0.009231777461601184
0.01,7,3,1,0.8,0,0,658,0.009116380466456325
0.05,7,3,1,0.8,0,0,129,0.009162845792741271
0.1,7,3,1,0.8,0,0,65,0.009326175523502369
0.3,7,3,1,0.8,0,0,18,0.009569781211613337
0.01,1,5,1,0.8,0,0,1073,0.008701583723455317
0.05,1,5,1,0.8,0,0,271,0.008695526234371772
0.1,1,5,1,0.8,0,0,125,0.008692761111829326
0.3,1,5,1,0.8,0,0,42,0.008718894663613412
0.01,3,5,1,0.8,0,0,710,0.00868293645758646
0.05,3,5,1,0.8,0,0,137,0.00871727048252641
0.1,3,5,1,0.8,0,0,69,0.008712306770596935
0.3,3,5,1,0.8,0,0,26,0.008935948473080133
0.01,5,5,1,0.8,0,0,658,0.008944125973973344
0.05,5,5,1,0.8,0,0,127,0.008956755853279976
0.1,5,5,1,0.8,0,0,66,0.00910860560106566
0.3,5,5,1,0.8,0,0,18,0.009211113107059108
0.01,7,5,1,0.8,0,0,693,0.008931928412124047
0.05,7,5,1,0.8,0,0,138,0.008870217158664727
0.1,7,5,1,0.8,0,0,64,0.009024630796373338
0.3,7,5,1,0.8,0,0,22,0.009251211963294892
0.01,1,7,1,0.8,0,0,1165,0.008696494141574748
0.05,1,7,1,0.8,0,0,233,0.008697140180746205
0.1,1,7,1,0.8,0,0,116,0.008699679680324557
0.3,1,7,1,0.8,0,0,47,0.00873331041727073
0.01,3,7,1,0.8,0,0,715,0.008763867510351757
0.05,3,7,1,0.8,0,0,130,0.008754812272417412
0.1,3,7,1,0.8,0,0,65,0.008782046405368218
0.3,3,7,1,0.8,0,0,22,0.00884725993252487
0.01,5,7,1,0.8,0,0,671,0.008851561582019715
0.05,5,7,1,0.8,0,0,137,0.00888778560756948
0.1,5,7,1,0.8,0,0,67,0.008920017918680575
0.3,5,7,1,0.8,0,0,18,0.009234192319029604
0.01,7,7,1,0.8,0,0,702,0.008869462546267262
0.05,7,7,1,0.8,0,0,134,0.008877027407905769
0.1,7,7,1,0.8,0,0,67,0.008981522886496578
0.3,7,7,1,0.8,0,0,19,0.009083026626752618
0.01,1,1,0.65,0.9,0,0,824,0.0086337059932378
0.05,1,1,0.65,0.9,0,0,197,0.008603988595986316
0.1,1,1,0.65,0.9,0,0,106,0.008642783432400087
0.3,1,1,0.65,0.9,0,0,37,0.008749884862968812
0.01,3,1,0.65,0.9,0,0,671,0.008655664540872065
0.05,3,1,0.65,0.9,0,0,146,0.008646683016169195
0.1,3,1,0.65,0.9,0,0,72,0.00872206812621724
0.3,3,1,0.65,0.9,0,0,20,0.008956368620586448
0.01,5,1,0.65,0.9,0,0,763,0.00868775776706708
0.05,5,1,0.65,0.9,0,0,152,0.008820400193745854
0.1,5,1,0.65,0.9,0,0,84,0.008911677697082246
0.3,5,1,0.65,0.9,0,0,19,0.00916879775664504
0.01,7,1,0.65,0.9,0,0,724,0.008735559877256513
0.05,7,1,0.65,0.9,0,0,168,0.008936227709068243
0.1,7,1,0.65,0.9,0,0,76,0.00898551854500435
0.3,7,1,0.65,0.9,0,0,18,0.009351894784298416
0.01,1,3,0.65,0.9,0,0,651,0.008879549803960256
0.05,1,3,0.65,0.9,0,0,150,0.008842825218166624
0.1,1,3,0.65,0.9,0,0,81,0.008843977655858745
0.3,1,3,0.65,0.9,0,0,23,0.008866545033185647
0.01,3,3,0.65,0.9,0,0,649,0.00877054526003829
0.05,3,3,0.65,0.9,0,0,135,0.008786959108703887
0.1,3,3,0.65,0.9,0,0,67,0.0088227830392929
0.3,3,3,0.65,0.9,0,0,18,0.008951600147094365
0.01,5,3,0.65,0.9,0,0,651,0.008884185129280617
0.05,5,3,0.65,0.9,0,0,143,0.008963435476651987
0.1,5,3,0.65,0.9,0,0,70,0.008965294925093716
0.3,5,3,0.65,0.9,0,0,17,0.009327056048494053
0.01,7,3,0.65,0.9,0,0,636,0.008963853852787047
0.05,7,3,0.65,0.9,0,0,132,0.009072935911623762
0.1,7,3,0.65,0.9,0,0,68,0.009191396514723223
0.3,7,3,0.65,0.9,0,0,17,0.00959010163857708
0.01,1,5,0.65,0.9,0,0,754,0.008760083657291761
0.05,1,5,0.65,0.9,0,0,150,0.008757343130987062
0.1,1,5,0.65,0.9,0,0,71,0.00873801562920481
0.3,1,5,0.65,0.9,0,0,23,0.008847197629094474
0.01,3,5,0.65,0.9,0,0,677,0.00870064931548292
0.05,3,5,0.65,0.9,0,0,132,0.008680641265674761
0.1,3,5,0.65,0.9,0,0,68,0.008780705648500016
0.3,3,5,0.65,0.9,0,0,18,0.00898522193285486
0.01,5,5,0.65,0.9,0,0,664,0.008769640945147998
0.05,5,5,0.65,0.9,0,0,135,0.008782498139901649
0.1,5,5,0.65,0.9,0,0,79,0.008971679087465587
0.3,5,5,0.65,0.9,0,0,19,0.009306125764575126
0.01,7,5,0.65,0.9,0,0,683,0.008811563964198866
0.05,7,5,0.65,0.9,0,0,135,0.00888068573250663
0.1,7,5,0.65,0.9,0,0,70,0.008992319885455088
0.3,7,5,0.65,0.9,0,0,20,0.009404849006831651
0.01,1,7,0.65,0.9,0,0,720,0.008730292938720905
0.05,1,7,0.65,0.9,0,0,151,0.008716680222476897
0.1,1,7,0.65,0.9,0,0,106,0.008686518476671384
0.3,1,7,0.65,0.9,0,0,26,0.00881078539605149
0.01,3,7,0.65,0.9,0,0,736,0.008688547514580609
0.05,3,7,0.65,0.9,0,0,139,0.008656389827538847
0.1,3,7,0.65,0.9,0,0,72,0.00876964161350543
0.3,3,7,0.65,0.9,0,0,18,0.008853603633529767
0.01,5,7,0.65,0.9,0,0,706,0.008717245923601308
0.05,5,7,0.65,0.9,0,0,144,0.00875605745383597
0.1,5,7,0.65,0.9,0,0,71,0.00883591778102922
0.3,5,7,0.65,0.9,0,0,17,0.009173277905389058
0.01,7,7,0.65,0.9,0,0,706,0.008740659333560724
0.05,7,7,0.65,0.9,0,0,132,0.008785674570221771
0.1,7,7,0.65,0.9,0,0,70,0.008881416341752858
0.3,7,7,0.65,0.9,0,0,18,0.009220737819152159
0.01,1,1,0.8,0.9,0,0,1015,0.008567002288748952
0.05,1,1,0.8,0.9,0,0,205,0.008556160297091548
0.1,1,1,0.8,0.9,0,0,153,0.008531624446512186
0.3,1,1,0.8,0.9,0,0,38,0.008709630644750213
0.01,3,1,0.8,0.9,0,0,674,0.00862941155818188
0.05,3,1,0.8,0.9,0,0,136,0.00860031971245896
0.1,3,1,0.8,0.9,0,0,83,0.008704699103762334
0.3,3,1,0.8,0.9,0,0,17,0.008925499447523983
0.01,5,1,0.8,0.9,0,0,759,0.008695623907963823
0.05,5,1,0.8,0.9,0,0,143,0.008816625798852045
0.1,5,1,0.8,0.9,0,0,72,0.0088367447117185
0.3,5,1,0.8,0.9,0,0,19,0.009209502862045697
0.01,7,1,0.8,0.9,0,0,736,0.008693832507955057
0.05,7,1,0.8,0.9,0,0,157,0.008722253351961293
0.1,7,1,0.8,0.9,0,0,68,0.008949842507796558
0.3,7,1,0.8,0.9,0,0,19,0.009563258153443784
0.01,1,3,0.8,0.9,0,0,651,0.008869754456956291
0.05,1,3,0.8,0.9,0,0,143,0.008843859295448196
0.1,1,3,0.8,0.9,0,0,70,0.008799304690936679
0.3,1,3,0.8,0.9,0,0,23,0.008875216717731081
0.01,3,3,0.8,0.9,0,0,685,0.008769531174625032
0.05,3,3,0.8,0.9,0,0,135,0.00874903750885118
0.1,3,3,0.8,0.9,0,0,73,0.008740299129072902
0.3,3,3,0.8,0.9,0,0,23,0.009000160619151485
0.01,5,3,0.8,0.9,0,0,635,0.008987063865152157
0.05,5,3,0.8,0.9,0,0,133,0.008996622836424805
0.1,5,3,0.8,0.9,0,0,68,0.009045290344372424
0.3,5,3,0.8,0.9,0,0,17,0.009373470245079483
0.01,7,3,0.8,0.9,0,0,654,0.009059968973547154
0.05,7,3,0.8,0.9,0,0,131,0.0090681232222638
0.1,7,3,0.8,0.9,0,0,66,0.009044469569341377
0.3,7,3,0.8,0.9,0,0,19,0.009301644880538473
0.01,1,5,0.8,0.9,0,0,679,0.008762420811679553
0.05,1,5,0.8,0.9,0,0,157,0.008741695163986828
0.1,1,5,0.8,0.9,0,0,71,0.008698133925107671
0.3,1,5,0.8,0.9,0,0,24,0.008792504206794694
0.01,3,5,0.8,0.9,0,0,696,0.008741866390250786
0.05,3,5,0.8,0.9,0,0,139,0.008771431071258455
0.1,3,5,0.8,0.9,0,0,71,0.008788561379950242
0.3,3,5,0.8,0.9,0,0,23,0.008847231836841635
0.01,5,5,0.8,0.9,0,0,678,0.008859141946962783
0.05,5,5,0.8,0.9,0,0,133,0.008854800658877986
0.1,5,5,0.8,0.9,0,0,70,0.008749322875847659
0.3,5,5,0.8,0.9,0,0,18,0.009125200630412491
0.01,7,5,0.8,0.9,0,0,680,0.008841184405481088
0.05,7,5,0.8,0.9,0,0,130,0.008980341163548861
0.1,7,5,0.8,0.9,0,0,70,0.008926516109857098
0.3,7,5,0.8,0.9,0,0,24,0.00895757672907588
0.01,1,7,0.8,0.9,0,0,791,0.008703270183045125
0.05,1,7,0.8,0.9,0,0,158,0.008696394273322958
0.1,1,7,0.8,0.9,0,0,86,0.008676480131254466
0.3,1,7,0.8,0.9,0,0,32,0.008797210228533579
0.01,3,7,0.8,0.9,0,0,677,0.008725746926054132
0.05,3,7,0.8,0.9,0,0,145,0.008721775050447488
0.1,3,7,0.8,0.9,0,0,72,0.008690324908641717
0.3,3,7,0.8,0.9,0,0,21,0.00899446069923126
0.01,5,7,0.8,0.9,0,0,692,0.008773202958285101
0.05,5,7,0.8,0.9,0,0,130,0.008761202835791342
0.1,5,7,0.8,0.9,0,0,70,0.0087921407995816
0.3,5,7,0.8,0.9,0,0,18,0.008989440058138662
0.01,7,7,0.8,0.9,0,0,736,0.008750775966003058
0.05,7,7,0.8,0.9,0,0,126,0.00879126536337004
0.1,7,7,0.8,0.9,0,0,72,0.008870676820266037
0.3,7,7,0.8,0.9,0,0,18,0.00917539583896996
0.01,1,1,1,0.9,0,0,1477,0.008540941301453837
0.05,1,1,1,0.9,0,0,328,0.008535572124929055
0.1,1,1,1,0.9,0,0,178,0.008546822990528714
0.3,1,1,1,0.9,0,0,34,0.008645402371803067
0.01,3,1,1,0.9,0,0,694,0.00857202247572157
0.05,3,1,1,0.9,0,0,144,0.008629515046379916
0.1,3,1,1,0.9,0,0,70,0.008625335676782928
0.3,3,1,1,0.9,0,0,20,0.008834503917183472
0.01,5,1,1,0.9,0,0,705,0.008822841416053565
0.05,5,1,1,0.9,0,0,140,0.00874337444589533
0.1,5,1,1,0.9,0,0,66,0.008747660800211984
0.3,5,1,1,0.9,0,0,19,0.008998562129745438
0.01,7,1,1,0.9,0,0,714,0.008865246126456918
0.05,7,1,1,0.9,0,0,157,0.008845738480203313
0.1,7,1,1,0.9,0,0,106,0.008869598322480804
0.3,7,1,1,0.9,0,0,31,0.009072966679546771
0.01,1,3,1,0.9,0,0,760,0.008821083765043444
0.05,1,3,1,0.9,0,0,156,0.008817352345778798
0.1,1,3,1,0.9,0,0,85,0.008824124723697768
0.3,1,3,1,0.9,0,0,20,0.008893694796746975
0.01,3,3,1,0.9,0,0,691,0.008770893691185219
0.05,3,3,1,0.9,0,0,141,0.00879050781206325
0.1,3,3,1,0.9,0,0,62,0.008795684272350623
0.3,3,3,1,0.9,0,0,18,0.009052763417958442
0.01,5,3,1,0.9,0,0,689,0.008929782051709434
0.05,5,3,1,0.9,0,0,138,0.008940661996139493
0.1,5,3,1,0.9,0,0,71,0.008961033232399426
0.3,5,3,1,0.9,0,0,19,0.00921614421292798
0.01,7,3,1,0.9,0,0,648,0.009203828180605675
0.05,7,3,1,0.9,0,0,133,0.00913100411648188
0.1,7,3,1,0.9,0,0,63,0.009223450124771255
0.3,7,3,1,0.9,0,0,18,0.009692807617966766
0.01,1,5,1,0.9,0,0,1022,0.008708533849674153
0.05,1,5,1,0.9,0,0,241,0.00869598084734876
0.1,1,5,1,0.9,0,0,126,0.008707421082061049
0.3,1,5,1,0.9,0,0,45,0.008746975992732461
0.01,3,5,1,0.9,0,0,669,0.008712966075956948
0.05,3,5,1,0.9,0,0,134,0.008679557124545318
0.1,3,5,1,0.9,0,0,66,0.008697289244242234
0.3,3,5,1,0.9,0,0,20,0.008877785427738588
0.01,5,5,1,0.9,0,0,657,0.008948252473120534
0.05,5,5,1,0.9,0,0,124,0.009036303549573932
0.1,5,5,1,0.9,0,0,61,0.008883666087473641
0.3,5,5,1,0.9,0,0,17,0.0091623994062399
0.01,7,5,1,0.9,0,0,706,0.008961249939027175
0.05,7,5,1,0.9,0,0,134,0.008970732533176004
0.1,7,5,1,0.9,0,0,74,0.008959683814048493
0.3,7,5,1,0.9,0,0,18,0.009225273809731297
0.01,1,7,1,0.9,0,0,1006,0.008708358912598944
0.05,1,7,1,0.9,0,0,240,0.008696548097418128
0.1,1,7,1,0.9,0,0,121,0.008706783398046586
0.3,1,7,1,0.9,0,0,46,0.008755689223267069
0.01,3,7,1,0.9,0,0,689,0.008768385347560212
0.05,3,7,1,0.9,0,0,142,0.008774676626430555
0.1,3,7,1,0.9,0,0,63,0.008813804611304342
0.3,3,7,1,0.9,0,0,19,0.008945229005251302
0.01,5,7,1,0.9,0,0,693,0.008890900034062569
0.05,5,7,1,0.9,0,0,145,0.008904246901426768
0.1,5,7,1,0.9,0,0,68,0.008860556978474897
0.3,5,7,1,0.9,0,0,19,0.009159823609824012
0.01,7,7,1,0.9,0,0,690,0.008855806201538143
0.05,7,7,1,0.9,0,0,138,0.008859522754098325
0.1,7,7,1,0.9,0,0,66,0.008960788367921817
0.3,7,7,1,0.9,0,0,20,0.009185667773437442
0.01,1,1,0.65,1,0,0,907,0.008608987382205044
0.05,1,1,0.65,1,0,0,203,0.008584777660279604
0.1,1,1,0.65,1,0,0,121,0.008546077364000908
0.3,1,1,0.65,1,0,0,39,0.00877423524604225
0.01,3,1,0.65,1,0,0,700,0.008676105231128328
0.05,3,1,0.65,1,0,0,140,0.008648863861748833
0.1,3,1,0.65,1,0,0,64,0.008774503212082372
0.3,3,1,0.65,1,0,0,20,0.00901148617160876
0.01,5,1,0.65,1,0,0,724,0.008738949635117265
0.05,5,1,0.65,1,0,0,134,0.008841620096362577
0.1,5,1,0.65,1,0,0,74,0.008883914103302465
0.3,5,1,0.65,1,0,0,17,0.009561433026527087
0.01,7,1,0.65,1,0,0,799,0.008731518688262123
0.05,7,1,0.65,1,0,0,149,0.008729859354876229
0.1,7,1,0.65,1,0,0,89,0.00899544232384478
0.3,7,1,0.65,1,0,0,20,0.009753828285278932
0.01,1,3,0.65,1,0,0,673,0.008876487638733232
0.05,1,3,0.65,1,0,0,138,0.008865305175288416
0.1,1,3,0.65,1,0,0,66,0.008875635446331565
0.3,1,3,0.65,1,0,0,21,0.008889071918662363
0.01,3,3,0.65,1,0,0,662,0.00877283148926943
0.05,3,3,0.65,1,0,0,138,0.008835465795173084
0.1,3,3,0.65,1,0,0,66,0.00881137734293011
0.3,3,3,0.65,1,0,0,19,0.008993939435558115
0.01,5,3,0.65,1,0,0,662,0.008859125022067793
0.05,5,3,0.65,1,0,0,130,0.008875489781714253
0.1,5,3,0.65,1,0,0,70,0.009143216216458942
0.3,5,3,0.65,1,0,0,19,0.009471320131094927
0.01,7,3,0.65,1,0,0,662,0.00891410290584285
0.05,7,3,0.65,1,0,0,138,0.008987964769014554
0.1,7,3,0.65,1,0,0,66,0.009226218035584858
0.3,7,3,0.65,1,0,0,18,0.009479193810701857
0.01,1,5,0.65,1,0,0,741,0.008766790519799396
0.05,1,5,0.65,1,0,0,168,0.00874482137803445
0.1,1,5,0.65,1,0,0,104,0.008733173880156025
0.3,1,5,0.65,1,0,0,20,0.008833402258979065
0.01,3,5,0.65,1,0,0,657,0.008736887591408966
0.05,3,5,0.65,1,0,0,132,0.008733934188570377
0.1,3,5,0.65,1,0,0,66,0.008775777652833033
0.3,3,5,0.65,1,0,0,19,0.00893215455060034
0.01,5,5,0.65,1,0,0,673,0.008762130559285933
0.05,5,5,0.65,1,0,0,129,0.008836255775297414
0.1,5,5,0.65,1,0,0,66,0.008878751507842272
0.3,5,5,0.65,1,0,0,18,0.009404752540199877
0.01,7,5,0.65,1,0,0,684,0.008812388620154377
0.05,7,5,0.65,1,0,0,129,0.008873505867463667
0.1,7,5,0.65,1,0,0,70,0.00893248203736614
0.3,7,5,0.65,1,0,0,17,0.009497176960584408
0.01,1,7,0.65,1,0,0,789,0.008723428238114969
0.05,1,7,0.65,1,0,0,162,0.008714818816569037
0.1,1,7,0.65,1,0,0,84,0.008740037277684796
0.3,1,7,0.65,1,0,0,38,0.008771595371900467
0.01,3,7,0.65,1,0,0,680,0.008711392433935247
0.05,3,7,0.65,1,0,0,132,0.008720977498374255
0.1,3,7,0.65,1,0,0,66,0.008768516087417787
0.3,3,7,0.65,1,0,0,19,0.008818448488124497
0.01,5,7,0.65,1,0,0,661,0.008738301266135435
0.05,5,7,0.65,1,0,0,131,0.008782787474345456
0.1,5,7,0.65,1,0,0,65,0.008915296647968056
0.3,5,7,0.65,1,0,0,17,0.00909151833830652
0.01,7,7,0.65,1,0,0,679,0.008756831329747247
0.05,7,7,0.65,1,0,0,138,0.008847032095666544
0.1,7,7,0.65,1,0,0,63,0.008866834202769295
0.3,7,7,0.65,1,0,0,19,0.009331722737772902
0.01,1,1,0.8,1,0,0,998,0.0085745300969541
0.05,1,1,0.8,1,0,0,198,0.008564373018130893
0.1,1,1,0.8,1,0,0,106,0.008585803574982861
0.3,1,1,0.8,1,0,0,39,0.00869704757972992
0.01,3,1,0.8,1,0,0,710,0.00859276016312396
0.05,3,1,0.8,1,0,0,144,0.00868070166795864
0.1,3,1,0.8,1,0,0,63,0.008751867401598576
0.3,3,1,0.8,1,0,0,20,0.009013570148197118
0.01,5,1,0.8,1,0,0,731,0.008690774238240412
0.05,5,1,0.8,1,0,0,141,0.008683900384577675
0.1,5,1,0.8,1,0,0,79,0.008803243369434841
0.3,5,1,0.8,1,0,0,18,0.009417405131818598
0.01,7,1,0.8,1,0,0,759,0.008728967881947125
