eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,3,7,0.65,0.8,0,0,873,0.001313280487423713
0.05,3,7,0.65,0.8,0,0,170,0.001326517530245315
0.1,3,7,0.65,0.8,0,0,86,0.0013223975648876019
0.3,3,7,0.65,0.8,0,0,28,0.001383152477444279
0.01,5,7,0.65,0.8,0,0,887,0.001300619379545734
0.05,5,7,0.65,0.8,0,0,170,0.00130975819138341
0.1,5,7,0.65,0.8,0,0,81,0.001332664413132197
0.3,5,7,0.65,0.8,0,0,27,0.001371075780848469
0.01,7,7,0.65,0.8,0,0,894,0.001301353806259306
0.05,7,7,0.65,0.8,0,0,168,0.001319067549416491
0.1,7,7,0.65,0.8,0,0,88,0.001335192788742836
0.3,7,7,0.65,0.8,0,0,27,0.001406223791953609
0.01,1,1,0.8,0.8,0,0,962,0.001373119261259103
0.05,1,1,0.8,0.8,0,0,204,0.001370233218460314
0.1,1,1,0.8,0.8,0,0,95,0.001381583924711265
0.3,1,1,0.8,0.8,0,0,72,0.001405925401948239
0.01,3,1,0.8,0.8,0,0,945,0.001296163156988632
0.05,3,1,0.8,0.8,0,0,208,0.001313349979096673
0.1,3,1,0.8,0.8,0,0,93,0.001353548612386192
0.3,3,1,0.8,0.8,0,0,25,0.001404921084630564
0.01,5,1,0.8,0.8,0,0,1054,0.001289146474591539
0.05,5,1,0.8,0.8,0,0,215,0.001300760281668619
0.1,5,1,0.8,0.8,0,0,101,0.001364456747273744
0.3,5,1,0.8,0.8,0,0,25,0.001455812319813784
0.01,7,1,0.8,0.8,0,0,1221,0.001312534969845056
0.05,7,1,0.8,0.8,0,0,280,0.001325313022687097
0.1,7,1,0.8,0.8,0,0,124,0.001354768818919795
0.3,7,1,0.8,0.8,0,0,30,0.001492263810483934
0.01,1,3,0.8,0.8,0,0,1125,0.001339908034111416
0.05,1,3,0.8,0.8,0,0,237,0.001332853095979857
0.1,1,3,0.8,0.8,0,0,116,0.001353572456172642
0.3,1,3,0.8,0.8,0,0,44,0.001417740956843729
0.01,3,3,0.8,0.8,0,0,960,0.00128996339270928
0.05,3,3,0.8,0.8,0,0,176,0.001299216347396951
0.1,3,3,0.8,0.8,0,0,88,0.001318980924577994
0.3,3,3,0.8,0.8,0,0,30,0.001345699217072465
0.01,5,3,0.8,0.8,0,0,913,0.0012755375910181409
