eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,5,3,0.8,0.8,0,0,914,0.001309813461571198
0.05,5,3,0.8,0.8,0,0,193,0.001310792157895782
0.1,5,3,0.8,0.8,0,0,82,0.001348345872722771
0.3,5,3,0.8,0.8,0,0,34,0.00147045054712021
0.01,7,3,0.8,0.8,0,0,931,0.001307784870250027
0.05,7,3,0.8,0.8,0,0,176,0.0013302185694270359
0.1,7,3,0.8,0.8,0,0,90,0.001336666383124194
0.3,7,3,0.8,0.8,0,0,26,0.00145130891837362
0.01,1,5,0.8,0.8,0,0,1098,0.001402323233024613
0.05,1,5,0.8,0.8,0,0,287,0.001387064727699914
0.1,1,5,0.8,0.8,0,0,181,0.001409631683059179
0.3,1,5,0.8,0.8,0,0,75,0.00142940237980336
0.01,3,5,0.8,0.8,0,0,922,0.001338647110084135
0.05,3,5,0.8,0.8,0,0,199,0.001340527662121693
0.1,3,5,0.8,0.8,0,0,91,0.001361338943706386
0.3,3,5,0.8,0.8,0,0,28,0.001443549503023407
0.01,5,5,0.8,0.8,0,0,909,0.001315446961766761
0.05,5,5,0.8,0.8,0,0,196,0.001324382386395009
0.1,5,5,0.8,0.8,0,0,96,0.001332493796489543
0.3,5,5,0.8,0.8,0,0,24,0.001412966409375357
0.01,7,5,0.8,0.8,0,0,934,0.001314206019167242
0.05,7,5,0.8,0.8,0,0,201,0.001310706190205923
0.1,7,5,0.8,0.8,0,0,91,0.001345567864564249
0.3,7,5,0.8,0.8,0,0,27,0.001415565307888719
0.01,1,7,0.8,0.8,0,0,1158,0.001419924684144533
0.05,1,7,0.8,0.8,0,0,287,0.001411550781237838
0.1,1,7,0.8,0.8,0,0,151,0.001438567654305129
0.3,1,7,0.8,0.8,0,0,55,0.001458697990800996
0.01,3,7,0.8,0.8,0,0,923,0.0013446473050535161
0.05,3,7,0.8,0.8,0,0,199,0.001347350492642319
0.1,3,7,0.8,0.8,0,0,118,0.001336193222272643
0.3,3,7,0.8,0.8,0,0,28,0.001440225371775287
0.01,5,7,0.8,0.8,0,0,914,0.001322897729873324
0.05,5,7,0.8,0.8,0,0,183,0.001321966874511971
0.1,5,7,0.8,0.8,0,0,91,0.001367357898179857
0.3,5,7,0.8,0.8,0,0,23,0.001415261657801621
0.01,7,7,0.8,0.8,0,0,895,0.001325970132958705
