eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.01,5,3,0.8,0.8,0,0,635,0.008888903131055479
0.05,5,3,0.8,0.8,0,0,145,0.008920650714792842
0.1,5,3,0.8,0.8,0,0,66,0.008998848268059684
0.3,5,3,0.8,0.8,0,0,18,0.009098877926975942
0.01,7,3,0.8,0.8,0,0,678,0.008961589414498377
0.05,7,3,0.8,0.8,0,0,133,0.009095652702144758
0.1,7,3,0.8,0.8,0,0,66,0.009016720518412659
0.3,7,3,0.8,0.8,0,0,17,0.009544825600244068
0.01,1,5,0.8,0.8,0,0,720,0.008665858155410013
0.05,1,5,0.8,0.8,0,0,150,0.008659592160375299
0.1,1,5,0.8,0.8,0,0,71,0.00864099070583569
0.3,1,5,0.8,0.8,0,0,33,0.008704365137554603
0.01,3,5,0.8,0.8,0,0,679,0.008697570816642438
0.05,3,5,0.8,0.8,0,0,130,0.008696365588909462
0.1,3,5,0.8,0.8,0,0,66,0.008712086750969331
0.3,3,5,0.8,0.8,0,0,18,0.008887728480457373
0.01,5,5,0.8,0.8,0,0,704,0.00871100300379522
0.05,5,5,0.8,0.8,0,0,135,0.008767526408519941
0.1,5,5,0.8,0.8,0,0,70,0.00890476373740766
0.3,5,5,0.8,0.8,0,0,18,0.008986925350743684
0.01,7,5,0.8,0.8,0,0,735,0.008705209070798223
0.05,7,5,0.8,0.8,0,0,133,0.008766378878579275
0.1,7,5,0.8,0.8,0,0,70,0.008923898683780022
0.3,7,5,0.8,0.8,0,0,22,0.009078855604129021
0.01,1,7,0.8,0.8,0,0,718,0.008632122695734526
0.05,1,7,0.8,0.8,0,0,158,0.00860574875902202
0.1,1,7,0.8,0.8,0,0,71,0.008616541584823917
0.3,1,7,0.8,0.8,0,0,24,0.008670623241744177
0.01,3,7,0.8,0.8,0,0,679,0.008633397918676115
0.05,3,7,0.8,0.8,0,0,140,0.008672745713254425
0.1,3,7,0.8,0.8,0,0,72,0.00861309033976334
0.3,3,7,0.8,0.8,0,0,18,0.008882373742627942
0.01,5,7,0.8,0.8,0,0,703,0.008623589043005002
0.05,5,7,0.8,0.8,0,0,130,0.008718985514831756
0.1,5,7,0.8,0.8,0,0,72,0.008649013356657197
0.3,5,7,0.8,0.8,0,0,19,0.008995659345682422
0.01,7,7,0.8,0.8,0,0,716,0.008673891365199395
0.05,7,7,0.8,0.8,0,0,145,0.008795291526730678
0.1,7,7,0.8,0.8,0,0,70,0.008806980616338517
0.3,7,7,0.8,0.8,0,0,20,0.009172307383650241
0.01,1,1,1,0.8,0,0,1325,0.008492135490285782
0.05,1,1,1,0.8,0,0,344,0.008478431356524777
0.1,1,1,1,0.8,0,0,124,0.008497017769319873
0.3,1,1,1,0.8,0,0,33,0.008548531351973459
0.01,3,1,1,0.8,0,0,692,0.008582084516535424
0.05,3,1,1,0.8,0,0,141,0.008595958667121865
0.1,3,1,1,0.8,0,0,64,0.00862731674305328
0.3,3,1,1,0.8,0,0,20,0.008769168538935158
0.01,5,1,1,0.8,0,0,757,0.008597881783492379
0.05,5,1,1,0.8,0,0,144,0.008654079598841062
0.1,5,1,1,0.8,0,0,69,0.008578015287936036
0.3,5,1,1,0.8,0,0,19,0.008998321461809062
0.01,7,1,1,0.8,0,0,727,0.008650550515002416
0.05,7,1,1,0.8,0,0,154,0.00866018115780878
0.1,7,1,1,0.8,0,0,77,0.008799028183463687
0.3,7,1,1,0.8,0,0,20,0.00921369980839349
0.01,1,3,1,0.8,0,0,748,0.008743965582244
0.05,1,3,1,0.8,0,0,148,0.008743345820186968
0.1,1,3,1,0.8,0,0,74,0.008750763355871482
0.3,1,3,1,0.8,0,0,19,0.008773640536609976
0.01,3,3,1,0.8,0,0,683,0.008776929264073372
0.05,3,3,1,0.8,0,0,132,0.008813278945013193
0.1,3,3,1,0.8,0,0,69,0.008873022083057448
0.3,3,3,1,0.8,0,0,21,0.009032219692981357
0.01,5,3,1,0.8,0,0,710,0.00882278394649609
0.05,5,3,1,0.8,0,0,128,0.008849345151761282
0.1,5,3,1,0.8,0,0,71,0.008977023553894166
0.3,5,3,1,0.8,0,0,19,0.009191893908099151
0.01,7,3,1,0.8,0,0,652,0.009050888899415547
0.05,7,3,1,0.8,0,0,128,0.009073895927171652
0.1,7,3,1,0.8,0,0,65,0.009190386624268519
0.3,7,3,1,0.8,0,0,18,0.009457017475382653
0.01,1,5,1,0.8,0,0,955,0.008637620075020603
0.05,1,5,1,0.8,0,0,187,0.008636656833710982
0.1,1,5,1,0.8,0,0,123,0.008635568174556947
0.3,1,5,1,0.8,0,0,33,0.008668078392155734
0.01,3,5,1,0.8,0,0,699,0.008689280397629505
0.05,3,5,1,0.8,0,0,139,0.008678737249104262
0.1,3,5,1,0.8,0,0,67,0.008720934169907149
0.3,3,5,1,0.8,0,0,17,0.00893625607184211
0.01,5,5,1,0.8,0,0,695,0.008817155430652793
0.05,5,5,1,0.8,0,0,131,0.00884827567787863
0.1,5,5,1,0.8,0,0,63,0.008911712298549628
0.3,5,5,1,0.8,0,0,19,0.0089020625713944
0.01,7,5,1,0.8,0,0,701,0.008849570810652832
0.05,7,5,1,0.8,0,0,133,0.008843664321567845
0.1,7,5,1,0.8,0,0,76,0.008899760278395542
0.3,7,5,1,0.8,0,0,18,0.00923325975594645
0.01,1,7,1,0.8,0,0,853,0.008639307060238058
0.05,1,7,1,0.8,0,0,201,0.008629673860207122
0.1,1,7,1,0.8,0,0,102,0.008634470543914986
0.3,1,7,1,0.8,0,0,28,0.008664081305383304
0.01,3,7,1,0.8,0,0,718,0.008694228155677513
0.05,3,7,1,0.8,0,0,146,0.008705851517812413
0.1,3,7,1,0.8,0,0,69,0.008716493256996872
0.3,3,7,1,0.8,0,0,23,0.008776178716287867
0.01,5,7,1,0.8,0,0,694,0.008748226281337307
0.05,5,7,1,0.8,0,0,136,0.008768523626694651
0.1,5,7,1,0.8,0,0,69,0.008824517845450639
0.3,5,7,1,0.8,0,0,21,0.008876654827014418
0.01,7,7,1,0.8,0,0,709,0.008728299097513848
0.05,7,7,1,0.8,0,0,135,0.008730018671218807
0.1,7,7,1,0.8,0,0,67,0.008777768400149757
0.3,7,7,1,0.8,0,0,20,0.00911274366148065
0.01,1,1,0.65,0.9,0,0,772,0.008560296527242231
0.05,1,1,0.65,0.9,0,0,197,0.00855523743431836
0.1,1,1,0.65,0.9,0,0,82,0.008611794637060044
0.3,1,1,0.65,0.9,0,0,35,0.008662197731541693
0.01,3,1,0.65,0.9,0,0,676,0.008619499349422743
0.05,3,1,0.65,0.9,0,0,133,0.008595495306342092
0.1,3,1,0.65,0.9,0,0,59,0.008773158891436959
0.3,3,1,0.65,0.9,0,0,16,0.008967927290043073
0.01,5,1,0.65,0.9,0,0,721,0.008656499123749807
0.05,5,1,0.65,0.9,0,0,168,0.008726711636312714
0.1,5,1,0.65,0.9,0,0,72,0.0088364077366886
0.3,5,1,0.65,0.9,0,0,18,0.00920380955178002
0.01,7,1,0.65,0.9,0,0,761,0.008664052490024825
0.05,7,1,0.65,0.9,0,0,143,0.008851548582367613
0.1,7,1,0.65,0.9,0,0,68,0.008895007125455576
0.3,7,1,0.65,0.9,0,0,19,0.009511416751805939
0.01,1,3,0.65,0.9,0,0,651,0.008791929249519437
0.05,1,3,0.65,0.9,0,0,143,0.008768527230635207
0.1,1,3,0.65,0.9,0,0,68,0.008808666789037266
0.3,1,3,0.65,0.9,0,0,23,0.00881574207252249
0.01,3,3,0.65,0.9,0,0,656,0.00875263989559241
0.05,3,3,0.65,0.9,0,0,131,0.008820252689773267
0.1,3,3,0.65,0.9,0,0,75,0.008905193839660815
0.3,3,3,0.65,0.9,0,0,18,0.009155211278389903
0.01,5,3,0.65,0.9,0,0,651,0.008821247988701986
0.05,5,3,0.65,0.9,0,0,132,0.00898162952068976
0.1,5,3,0.65,0.9,0,0,81,0.009109034565160318
0.3,5,3,0.65,0.9,0,0,18,0.009146938213252884
0.01,7,3,0.65,0.9,0,0,651,0.008878434676080424
0.05,7,3,0.65,0.9,0,0,132,0.008972306023556555
0.1,7,3,0.65,0.9,0,0,71,0.009154794623900696
0.3,7,3,0.65,0.9,0,0,23,0.00927792607949479
0.01,1,5,0.65,0.9,0,0,773,0.00867981877998694
0.05,1,5,0.65,0.9,0,0,151,0.00867667492980588
0.1,1,5,0.65,0.9,0,0,71,0.00868197530629086
0.3,1,5,0.65,0.9,0,0,37,0.00876075164738429
0.01,3,5,0.65,0.9,0,0,678,0.008656722332822967
0.05,3,5,0.65,0.9,0,0,133,0.008608299283177188
0.1,3,5,0.65,0.9,0,0,72,0.00876315333333074
0.3,3,5,0.65,0.9,0,0,18,0.008985485080365908
0.01,5,5,0.65,0.9,0,0,665,0.008696285001466277
0.05,5,5,0.65,0.9,0,0,133,0.008738077983767925
