eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,5,1,1,0.8,0,0,49,0.08414962274883998
0.3,5,1,1,0.8,0,0,14,0.08545455551904127
0.01,7,1,1,0.8,0,0,633,0.08226889627529231
0.05,7,1,1,0.8,0,0,131,0.08260996944734146
0.1,7,1,1,0.8,0,0,61,0.08399345583265048
0.3,7,1,1,0.8,0,0,22,0.08415986661870409
0.01,1,3,1,0.8,0,0,1283,0.08229374557971568
0.05,1,3,1,0.8,0,0,413,0.081980495638557
0.1,1,3,1,0.8,0,0,136,0.08218703355173632
0.3,1,3,1,0.8,0,0,82,0.08167045120707933
0.01,3,3,1,0.8,0,0,536,0.0810725219277603
0.05,3,3,1,0.8,0,0,102,0.08144882698317758
0.1,3,3,1,0.8,0,0,67,0.08160535412231112
0.3,3,3,1,0.8,0,0,14,0.08242679941439283
0.01,5,3,1,0.8,0,0,464,0.08048476467911114
0.05,5,3,1,0.8,0,0,103,0.08075282676731703
0.1,5,3,1,0.8,0,0,54,0.08168801216422611
0.3,5,3,1,0.8,0,0,13,0.08195266017630799
0.01,7,3,1,0.8,0,0,582,0.08005059956820482
0.05,7,3,1,0.8,0,0,131,0.08073582054929762
0.1,7,3,1,0.8,0,0,66,0.08116654854655463
0.3,7,3,1,0.8,0,0,12,0.08379964208914276
0.01,1,5,1,0.8,0,0,1476,0.08210635004763668
0.05,1,5,1,0.8,0,0,371,0.08192993595583639
0.1,1,5,1,0.8,0,0,190,0.08186973007288326
0.3,1,5,1,0.8,0,0,91,0.08145727062324007
0.01,3,5,1,0.8,0,0,523,0.07979359796100721
0.05,3,5,1,0.8,0,0,176,0.07980222909861692
0.1,3,5,1,0.8,0,0,68,0.08007963629182609
0.3,3,5,1,0.8,0,0,17,0.08053074028407453
0.01,5,5,1,0.8,0,0,538,0.08023263878290002
0.05,5,5,1,0.8,0,0,105,0.08025056552431209
0.1,5,5,1,0.8,0,0,58,0.08029760413299931
0.3,5,5,1,0.8,0,0,14,0.07949816739670337
0.01,7,5,1,0.8,0,0,490,0.08007078780712856
0.05,7,5,1,0.8,0,0,116,0.07963874709272445
0.1,7,5,1,0.8,0,0,53,0.08043022257449677
0.3,7,5,1,0.8,0,0,14,0.08183412523116751
0.01,1,7,1,0.8,0,0,1294,0.08215602251991562
0.05,1,7,1,0.8,0,0,341,0.08193904468283197
0.1,1,7,1,0.8,0,0,275,0.081628408315867207
0.3,1,7,1,0.8,0,0,67,0.0815052720010592
0.01,3,7,1,0.8,0,0,615,0.07994215984251224
0.05,3,7,1,0.8,0,0,129,0.07960638348222114
0.1,3,7,1,0.8,0,0,71,0.0799557315303891
0.3,3,7,1,0.8,0,0,22,0.08002082548276102
0.01,5,7,1,0.8,0,0,485,0.07974333815696082
0.05,5,7,1,0.8,0,0,101,0.07977828251165178
0.1,5,7,1,0.8,0,0,44,0.07991636896348728
0.3,5,7,1,0.8,0,0,16,0.08037082719623168
0.01,7,7,1,0.8,0,0,452,0.07962351976031373
0.05,7,7,1,0.8,0,0,107,0.0795320077218741
0.1,7,7,1,0.8,0,0,50,0.07979335859388494
0.3,7,7,1,0.8,0,0,13,0.08184476133466775
0.01,1,1,0.65,0.9,0,0,654,0.08371035738321178
0.05,1,1,0.65,0.9,0,0,195,0.0832563947109985
0.1,1,1,0.65,0.9,0,0,149,0.08248204769762979
0.3,1,1,0.65,0.9,0,0,46,0.08281950054712843
0.01,3,1,0.65,0.9,0,0,486,0.08129845710944611
0.05,3,1,0.65,0.9,0,0,104,0.08141524616226699
0.1,3,1,0.65,0.9,0,0,55,0.0828412024993557
0.3,3,1,0.65,0.9,0,0,13,0.08662838229026124
0.01,5,1,0.65,0.9,0,0,432,0.08117990044051897
0.05,5,1,0.65,0.9,0,0,105,0.08044395236563454
0.1,5,1,0.65,0.9,0,0,55,0.08345140408234997
0.3,5,1,0.65,0.9,0,0,13,0.08836730142323079
0.01,7,1,0.65,0.9,0,0,557,0.08101110823605184
0.05,7,1,0.65,0.9,0,0,100,0.08058959692154538
0.1,7,1,0.65,0.9,0,0,63,0.08293252927185064
0.3,7,1,0.65,0.9,0,0,12,0.08966579197282358
0.01,1,3,0.65,0.9,0,0,904,0.08257686652818462
0.05,1,3,0.65,0.9,0,0,153,0.08284113659042536
0.1,1,3,0.65,0.9,0,0,149,0.08181155101797606
0.3,1,3,0.65,0.9,0,0,46,0.08218819841053988
0.01,3,3,0.65,0.9,0,0,486,0.08044221902340094
0.05,3,3,0.65,0.9,0,0,104,0.08116640595568911
0.1,3,3,0.65,0.9,0,0,69,0.08122795379117882
0.3,3,3,0.65,0.9,0,0,13,0.08270468547852215
0.01,5,3,0.65,0.9,0,0,487,0.0799491999141893
0.05,5,3,0.65,0.9,0,0,104,0.08037309102015008
0.1,5,3,0.65,0.9,0,0,48,0.0826001212754917
0.3,5,3,0.65,0.9,0,0,11,0.08565362783807538
0.01,7,3,0.65,0.9,0,0,487,0.08019223385340699
0.05,7,3,0.65,0.9,0,0,108,0.08129394971640054
0.1,7,3,0.65,0.9,0,0,48,0.08285533907375053
